id,seguidores,taxa_historica,posts_30_dias,idade_perfil_meses,investimento,tamanho_legenda,hashtags,tempo_medio_video,concorrencia,horario_planejado,afinidade_publico,crescimento_recente,tem_video,tem_carrossel,tem_cta,tem_link,tema,canal,segmento,regiao,duracao_planejada,densidade_visual,idade_media_publico,cliques_historicos,frequencia_postagens,variedade_vocabulario,indice_sazonalidade,tempo_edicao,cores_criativo,proporcao_mobile,media_comentarios,videos_semana,taxa_compartilhamento_previa,variedade_hashtags,tamanho_titulo,audiencia_regional
100007770,5342.7773,0.041920427,6.3201823,25.645016,126.11191,119.467896,4.0525165,7.2725883,63.733543,15.755379,59.056522,50.353497,1,0,0,1,politica,c,b,sudeste,6.1298823,0.45229492,27.92246,19.189264,1.4056637,45.952522,122.96265,6.4641128,1.789138,0.49143535,4.5483427,2.4670122,0.050943263,3.6868172,18.82353,0.55129445
100015508,2102.0906,0.07406935,5.7160363,26.96374,20.558336,147.94653,3.3463128,8.887372,69.40243,19.016788,39.522682,68.80005,1,0,0,0,tecnologia,e,d,sudeste,10.322257,0.45827883,29.40723,24.288788,2.1075652,64.07123,60.100277,37.77811,2.1890342,0.49236616,6.684108,2.9584196,0.0773479,2.9740028,14.056642,0.27383393
100057758,19884.78,0.043703806,5.210715,15.843117,210.84773,199.33498,2.1987262,4.755929,65.14324,13.731942,62.999596,14.650795,1,0,0,1,viagem,b,b,norte,8.046824,0.4282802,28.234825,42.298794,3.6789818,54.552063,123.39157,30.063196,1.6084464,0.6812157,2.6568425,1.8406633,0.049520683,3.0291471,25.489187,0.19101255
100050920,4463.8574,0.03827897,17.207335,41.740654,100.63012,174.49602,4.31806,4.417893,60.79684,12.035877,49.317772,52.8905,1,1,1,1,esporte,e,d,sul,5.3665876,0.45826024,36.07749,13.921094,1.6910421,49.544666,107.063934,12.621694,2.4506261,0.29061836,11.065179,3.571713,0.056663066,2.7029068,26.304865,0.5272994
100035887,1486.0614,0.047138482,2.400871,38.29517,88.07032,116.76293,3.4702551,14.941397,32.20733,6.4558764,54.160126,51.577656,0,0,1,0,viagem,d,b,norte,8.9110565,0.41902098,38.665977,33.84411,4.56463,63.842285,97.689575,14.528537,3.6896286,0.97741586,5.7824645,4.6282716,0.0487755,2.9917617,28.69625,0.7733
100053908,1562.8728,0.035891473,4.0069137,32.05401,105.76913,178.19492,5.021045,6.19835,53.79043,3.2718067,45.319042,58.18109,1,0,0,1,tecnologia,d,e,norte,10.301524,0.39474156,38.707504,10.931334,1.5525411,53.02177,127.18667,20.648659,2.5630026,0.29618883,10.198322,2.6146832,0.04595842,4.278415,17.80456,0.264964
100029850,4094.5823,0.04176038,12.640094,29.831213,58.998684,92.91294,1.7407638,9.955907,,8.167412,54.66569,50.75446,0,0,0,0,esporte,b,d,sudeste,10.21104,0.28182918,30.582367,18.202854,3.4637296,48.592552,108.36976,61.817913,1.1782603,0.27107108,5.2393537,6.740663,0.10686528,1.8308845,15.535031,0.40728682
100009267,1276.2781,0.040380903,4.35413,33.066475,193.6171,118.22044,2.0464194,8.738176,,12.433268,43.41503,48.93609,1,1,1,0,cultura,c,e,sul,7.847503,0.28506905,39.570232,14.215978,1.3463699,47.439713,101.99064,20.524187,3.1085384,0.8525434,3.8964975,1.4347595,0.06380873,2.8943448,23.724594,0.710532
100011090,2938.9604,0.04352012,14.121862,17.877472,88.839355,168.97516,1.3046769,13.12692,31.891058,11.604603,37.591656,35.075455,1,1,0,0,cultura,b,a,centro,8.090844,0.3621526,35.353207,41.507404,2.776571,48.898884,115.814445,17.245827,2.778145,0.19638531,4.134707,0.9676584,0.027669635,2.445562,18.448254,0.31251547
100011742,6805.4727,0.042874187,3.632499,16.243568,171.77335,142.51468,3.385324,7.7264047,42.460556,14.86172,58.291077,36.40798,0,1,1,0,tecnologia,a,b,sudeste,8.337018,0.32920533,30.336397,11.802471,3.945982,68.9261,100.337555,23.296297,2.2990167,0.8100103,3.2087283,3.455792,,1.8588755,16.725357,0.8524895
100004246,5977.1646,0.05948845,10.490419,24.481178,146.56125,250.85298,3.0950494,8.092019,48.23792,14.346474,57.02365,51.585915,0,0,1,0,esporte,a,b,norte,5.6154485,0.47830302,41.264664,20.40391,2.239721,71.094475,,22.914713,2.8250477,0.26761004,11.726811,3.8357465,0.13270378,4.025163,17.230648,0.2810809
100044799,1983.6678,0.031078676,5.9298964,19.256824,179.72247,220.06087,3.6887898,10.236763,,9.999441,46.922855,53.757298,0,1,1,1,tecnologia,b,e,centro,6.0463147,0.3167238,37.96569,34.038387,4.385598,57.06163,72.42249,35.46954,3.1763875,0.4002071,6.4983616,4.4823976,,3.4942327,17.039486,0.8115759
100045648,2361.868,0.048230782,12.831722,13.821232,100.38106,123.222015,2.9475982,7.2708254,44.81265,8.392224,69.89003,40.921722,0,1,1,1,esporte,b,e,centro,6.9410887,0.3463248,35.80655,10.885461,0.71229506,52.10968,111.328995,17.313883,1.9596251,0.40906614,10.223443,2.503771,0.042638734,2.8707926,23.50832,0.7576323
100026705,7312.767,0.07660715,8.163339,19.824389,126.521,212.53842,5.0455036,5.006719,39.0176,11.972683,46.233498,31.192741,0,1,1,1,politica,e,a,norte,5.313355,0.353776,32.916958,31.012838,3.5313442,49.00141,93.11984,43.642303,1.7265047,0.3815948,16.589022,2.6679614,0.029339634,2.240112,19.325146,0.4663686
100045029,3171.4495,0.0751096,4.701825,23.260384,255.79854,127.8872,4.183746,4.516281,38.316048,11.767234,42.61403,46.058723,1,0,0,0,politica,a,b,sudeste,7.945878,0.29533443,29.29906,19.45013,5.359208,41.3899,82.229454,38.757725,3.057936,0.57081467,10.359006,1.6464174,0.038040668,2.4811444,12.557202,0.41270489
100039620,1302.2947,0.0722264,4.100984,8.623146,323.09732,147.32843,1.3869156,8.333177,56.6822,10.931661,70.162254,54.745243,1,1,0,0,viagem,d,a,norte,7.7723007,,28.331347,41.39704,4.8308606,30.253895,117.16932,41.00914,3.4348476,0.7890062,11.307573,1.234144,0.055374958,1.9594301,21.256075,0.61053205
100049163,5950.7344,0.02958811,15.228401,8.200981,173.69989,125.7732,2.6302097,10.74057,49.196136,11.069273,35.95901,65.72766,0,0,1,1,esporte,b,a,sudeste,7.3474736,0.37400764,30.804548,14.4458,2.9560392,43.73361,88.586205,12.11481,2.0998669,0.15850253,5.111723,1.9401535,0.070984975,3.707409,16.678417,0.35552868
100016801,2871.3423,0.04350685,11.381133,14.23267,167.60071,86.649864,2.7270503,20.316336,47.6258,7.029287,45.478424,44.801723,0,1,0,0,esporte,c,a,sul,9.293753,0.4459006,41.159554,20.001236,2.986027,35.292557,97.68425,12.959994,2.6974204,0.79342407,5.2115707,3.2862022,0.043564007,2.6801527,10.497143,0.14196678
100004326,5151.842,0.08244888,7.1073313,13.037214,516.954,204.48042,2.5333107,11.352025,54.41379,11.138618,47.777504,64.340576,0,0,1,1,esporte,c,b,sudeste,10.196197,0.35046783,31.936377,22.374754,5.8517914,41.862778,70.63486,40.14699,4.252757,0.5338491,4.38027,3.2316973,0.08085414,1.8905154,27.284039,0.8592384
100046886,1101.2991,0.079420365,11.287628,22.224703,194.9016,176.73537,1.9380081,13.138342,26.310545,14.952066,52.68537,78.67422,1,1,1,1,tecnologia,b,b,sul,7.638112,0.2881582,42.938557,16.957754,1.520522,29.044502,95.8286,29.985464,4.9114056,0.4037839,6.519207,2.014911,0.036717106,2.370328,19.237568,0.32310948
100035717,2233.2808,0.0358542,12.138205,10.926922,139.77939,180.76733,3.2036526,9.901143,65.421036,9.946125,56.38958,22.652359,1,1,0,0,cultura,a,c,sul,7.6761336,0.42035684,34.907772,22.680704,1.5332488,45.79702,116.74134,13.587826,2.1935377,0.88993716,16.719988,3.4021568,0.037646674,2.124856,26.453815,0.20353834
100048582,1828.6782,0.044675212,5.867804,11.989239,310.07153,130.64632,3.7929227,6.8133793,44.757023,13.888051,53.644115,57.718792,0,1,0,0,viagem,b,c,sul,5.7619042,,38.939156,19.310173,3.9168081,25.778112,,13.796108,3.9322844,0.6504727,32.35391,2.958241,0.050928775,3.6907964,20.272604,0.4888917
100053996,5788.6387,0.038678166,14.854495,18.989851,310.94287,208.44902,3.6103544,6.51483,,12.253739,53.698193,43.20796,0,1,0,1,esporte,d,c,sudeste,8.56923,0.38669422,28.849998,14.122667,3.3344557,38.897648,69.3576,13.63797,4.0054374,0.62466896,7.515525,3.3252125,0.043149196,1.2341855,26.848906,0.16692588
100040500,17612.771,0.048876345,5.718479,12.880977,542.00885,97.43495,2.915106,4.936958,48.490112,13.288713,61.336952,48.664715,0,0,0,0,cultura,d,a,nordeste,7.5821743,0.43515044,38.924843,31.907415,1.4817551,36.544292,83.85045,5.962024,2.5141094,0.74051934,4.199733,1.7859405,0.04707133,3.831632,25.14522,0.6792233
100015894,1809.4508,0.11927802,9.214409,9.693063,74.06507,129.05861,3.1875863,4.5747485,48.63863,12.055278,57.896793,48.69929,1,0,1,1,esporte,d,b,norte,5.2419453,0.41273898,34.716095,19.630592,2.5840888,58.57799,82.49127,29.376616,2.005068,0.5855782,6.171357,2.032009,0.0600892,4.300941,26.807297,0.16600531
100000342,6918.1235,0.042954598,14.567287,21.199549,1095.9734,134.62735,1.8141992,5.607367,41.29524,17.609177,37.23006,30.311577,0,1,0,0,politica,e,d,sudeste,9.09323,0.39256564,33.39557,23.68064,2.7221394,41.48047,87.28773,58.38258,3.9933565,0.4539966,3.3074942,2.0829682,0.019839687,2.0153751,17.346706,0.8526614
100003840,10212.971,0.050320562,7.1376004,13.4402275,79.07563,125.722534,2.5949204,6.5353527,54.41987,10.313635,64.352905,46.668297,0,0,0,0,viagem,b,d,norte,5.4694967,0.46736446,40.099865,32.986156,3.2219806,48.231182,107.36148,18.043238,2.2976294,0.49867103,4.2676015,2.9423213,0.06625095,2.225993,18.805824,0.8356524
100015912,12490.242,0.02292997,3.0757425,10.435992,190.80286,390.9847,2.4120176,4.627188,53.99876,18.569887,45.90568,54.828094,0,1,1,0,cultura,a,b,sudeste,8.690076,0.2772106,35.366566,12.12719,2.2017906,52.124218,85.825386,13.458104,4.4181857,0.39859474,9.769604,1.5172251,0.036516912,2.5682173,22.162497,0.630373
100016806,5989.353,0.059722535,3.1563587,16.080244,48.849323,149.57603,2.6753354,4.9115214,44.86078,17.99662,39.27581,41.80776,1,0,0,0,esporte,e,e,norte,8.206798,0.4778983,36.865868,17.367348,3.6362622,45.597042,78.87367,13.768234,2.5033216,0.5016732,75.11493,1.9147041,0.05704942,1.066751,32.604774,0.2522146
100034144,4631.5024,0.05790675,7.683106,9.76753,124.62156,83.067726,1.073398,5.3184943,36.008007,11.497265,39.99146,52.93609,1,0,1,0,cultura,b,c,sudeste,5.277369,0.41895935,30.646446,12.05227,4.413174,35.14604,86.99892,32.765217,3.4927592,0.4569396,2.6961157,1.9525585,0.04324038,1.7830181,14.47025,0.5004473
100054930,4912.885,0.04760601,7.3958116,22.293083,128.08658,112.85661,2.5121274,6.7444882,60.277756,10.298216,42.43524,62.06519,1,0,1,1,tecnologia,c,e,sudeste,7.574683,0.27551872,33.49205,13.813885,3.2109187,32.606014,104.71858,21.064337,2.5670633,0.27468094,3.067378,2.9425943,0.023354061,2.7094185,11.712788,0.6367644
100028130,3096.388,0.029776659,7.643309,23.362894,201.38332,140.66855,3.8119054,7.976939,34.746147,11.911554,59.592594,53.24781,0,0,0,0,cultura,e,a,norte,8.020902,0.35803887,28.469597,10.455158,4.9219885,63.92078,104.05885,20.63203,2.526472,0.3746888,7.972298,3.993169,0.025516152,2.4119623,20.003616,0.5505216
100049485,1962.4711,0.11702132,10.1108675,13.914988,374.4172,83.169075,1.3379664,6.5206456,53.894566,5.728323,49.36671,75.07024,1,0,1,0,cultura,a,e,nordeste,7.2380676,0.27604145,37.14767,11.186547,4.7312818,43.5133,103.24144,25.443521,1.6634028,0.63065326,24.47309,1.1984798,0.054371044,1.999011,15.405415,0.7532232
100049358,10325.763,0.037153266,8.23643,38.79808,275.47867,93.98374,1.8040508,6.1527658,32.78182,15.04756,42.738255,42.315712,1,0,0,1,tecnologia,a,c,sudeste,5.74981,0.275565,35.324608,10.942084,1.7776872,26.661062,86.48008,36.782726,2.890666,0.7117735,5.725682,4.0785275,0.03204973,3.2200673,11.901266,0.28666484
100033523,3405.9585,0.05903601,13.613102,13.330237,89.497246,134.06393,2.5263622,7.296616,50.710426,13.543623,50.944744,38.272087,1,0,0,0,cultura,e,b,nordeste,5.5432696,,33.709137,33.886105,2.7117143,38.348885,98.9827,19.126263,2.1170735,0.24209334,10.63564,3.9593496,0.029893337,2.5599418,23.549673,0.6615614
100059743,8707.844,0.028281944,5.3913116,26.24917,87.54198,197.89072,3.0269024,4.1887274,27.348331,9.348167,50.61449,56.19821,0,0,1,1,viagem,d,d,norte,7.122897,0.41621786,37.489574,16.71218,3.2912655,39.30055,86.50561,12.393744,2.3254304,0.4292596,10.635206,3.2150245,0.069217935,3.4155858,33.700024,0.31007317
100023155,1373.7046,0.09152149,6.8338976,29.90607,205.02063,101.422226,2.7110844,6.5202026,61.405952,,43.3311,64.03649,0,0,1,1,politica,d,c,nordeste,6.0569124,0.2962497,31.6315,10.6618,2.268558,50.283733,112.07705,34.704796,2.2332394,0.27954683,59.418106,2.454759,0.055626743,2.8700416,22.656023,0.27779374
100032922,1172.6147,0.039136957,6.9570065,8.132278,203.83081,108.61769,2.012781,6.446048,47.726547,11.1017685,30.773375,55.569996,0,0,1,1,tecnologia,a,d,norte,7.906616,0.39139858,27.957006,11.594057,5.599609,49.246483,107.30712,18.942045,3.7283099,0.60686666,2.8082314,1.272878,0.065811746,2.4245284,26.559418,0.86002797
100016856,1613.7921,0.039253384,15.153708,30.101755,101.39336,106.94372,3.2102087,4.750589,45.829132,5.598403,53.630646,53.7061,1,0,0,0,politica,d,d,norte,6.2518044,0.34480324,27.569073,41.46695,2.0063396,38.51258,76.235,19.22205,1.9712236,0.48034865,8.229161,1.9622294,0.041648276,2.9403672,13.467197,0.92423296
100033984,23321.742,0.04134327,8.675032,19.199383,889.10004,194.03522,3.1745133,5.513467,45.318245,12.448288,39.918705,45.105404,1,0,0,0,politica,c,d,norte,9.013568,0.3822167,31.840343,31.615368,2.1926382,38.634544,110.34517,44.161896,2.108398,0.73986834,3.4710574,3.1070783,0.037414405,2.5059693,29.892677,0.5507966
100055069,13501.708,0.04053666,10.300043,26.241982,29.084654,171.19882,3.2377577,11.441944,74.62264,7.708003,67.13523,65.0686,1,1,0,0,cultura,e,a,centro,6.5056195,0.39604452,32.16964,30.613646,2.4121163,60.863106,101.43822,65.47056,3.6168087,0.6821715,8.09095,2.7584376,0.051447976,2.412725,20.572552,0.63348734
100023684,1286.4739,0.05577319,7.1761923,18.23733,120.195114,104.06227,3.1526864,13.054259,39.398724,12.796618,44.70669,59.998016,1,0,1,0,viagem,b,d,sul,9.937537,0.39087903,30.960922,20.106426,2.3445258,43.5997,109.90188,60.999233,3.449509,0.11783257,18.399565,2.13896,0.059277724,2.7279727,25.90484,0.35632756
100030984,3598.5244,0.03627046,11.222074,34.98145,303.94913,94.11851,1.7654434,5.583982,55.387283,13.628305,30.973036,51.40479,0,1,0,0,tecnologia,e,a,sul,8.548355,0.47905558,42.50295,35.519226,2.7399452,46.37839,123.86777,25.559309,2.9795964,0.45993856,16.4272,2.15154,0.097300254,4.7057076,18.46791,0.6699608
100031824,403.69705,0.0763587,6.0848007,14.737017,191.74393,160.61444,2.2062316,5.4788675,31.365704,,32.596107,44.853176,0,0,0,0,politica,e,d,norte,9.286216,0.3875748,28.454258,14.185475,3.638435,60.635056,134.71155,14.365893,2.3604443,0.54306626,5.6043677,3.9011471,0.03313408,1.5705962,25.942919,0.43954873
100013715,3370.547,0.06173681,12.221581,6.5661974,64.40656,90.268715,3.1700866,7.657443,44.643593,13.649832,75.61383,59.449184,1,0,0,0,tecnologia,a,b,norte,5.3944645,0.43818113,31.46481,10.720825,5.0103393,41.668495,97.73978,14.373739,1.9609065,0.7653075,10.275422,3.418302,0.048573874,2.5281549,35.71187,0.77881116
100054795,808.622,0.081429474,4.6070147,52.375336,66.044266,128.26033,1.9404974,6.7094264,67.67461,9.638929,53.438534,65.29854,0,0,0,0,politica,d,a,norte,8.984249,0.34567493,33.528366,35.04324,0.70423853,25.926903,104.81921,26.065353,3.1142774,0.51870036,19.504486,3.1004994,0.04267267,2.5834572,27.603632,0.418244
100053266,4599.393,0.030412696,2.968934,18.285439,119.65153,143.08803,2.79683,10.806965,33.451954,16.441742,44.462795,45.136444,1,0,0,0,cultura,b,a,norte,7.6228337,0.3531697,30.099236,13.051025,1.9138043,52.89832,73.83867,17.054893,2.550448,0.5539173,3.9039352,2.6566312,0.039403364,1.6909189,13.40704,0.7158506
100007352,1620.8278,0.043710414,3.6130838,22.480516,87.545525,129.15736,3.1490743,8.774884,44.548336,4.9647937,62.11506,47.492134,0,0,0,0,viagem,a,c,centro,5.8899007,0.4657306,30.876015,25.907928,2.5787625,46.145153,92.174706,24.206327,2.9236953,0.65685654,7.507303,1.8945062,0.06210994,3.5404139,13.084238,0.87286836
100029635,981.4808,0.04045582,4.692484,21.587048,14.673198,166.2097,1.7771071,6.181305,46.042297,9.997726,49.146202,26.274809,0,1,0,1,viagem,a,c,sul,5.2678027,0.29449973,27.385054,18.110687,2.29485,61.05278,109.00084,10.137798,1.6674948,0.81559044,6.5028367,2.6874843,0.070144616,4.252757,15.367392,0.4507304
100044268,1516.0803,0.066288084,9.025696,22.052732,196.66312,155.04427,1.4943347,5.2689815,45.902107,7.660912,45.488018,44.371002,0,0,0,0,cultura,c,d,norte,6.5678577,,27.085175,12.385979,3.3543715,69.09169,90.54039,14.726332,3.0552504,0.8058416,19.518265,3.0051157,0.059406247,2.8136973,31.17607,0.7173331
100036516,2107.436,0.029822236,6.4733276,28.79899,399.39624,172.58203,3.456195,12.427992,61.584965,9.021377,50.55926,42.854343,0,1,0,1,esporte,b,b,sudeste,10.426315,0.3334499,31.656048,13.0479145,1.9231924,54.416878,93.7369,38.937035,2.3146355,0.66422963,3.0206084,2.7786872,0.021419872,3.8076272,18.879995,0.81577295
100003002,4508.6777,0.038481373,6.1207347,13.286651,95.36832,140.48065,1.4536844,7.215224,49.71051,11.222351,53.146908,64.71331,0,1,0,0,politica,a,e,sul,6.560932,0.28193206,30.403664,17.294054,3.4123075,34.983635,121.93508,23.53581,2.0205052,0.65425044,8.230883,4.5978346,0.091477506,2.0969846,25.190306,0.51897126
100029769,3702.514,0.046840023,13.647511,14.225054,321.8064,199.35931,2.609017,16.632307,48.414326,,46.498253,53.280396,0,0,0,0,esporte,a,a,sudeste,6.0652556,0.28601623,38.972134,23.381544,1.6510185,48.666763,99.001305,22.604889,1.3740481,0.48492125,16.757086,4.29644,0.023938192,3.015517,13.547569,0.7366571
100037806,4962.4697,0.06625034,3.4711041,14.107648,30.957441,124.42098,1.6941864,7.7664304,35.285717,12.923098,58.12321,49.33134,1,0,0,1,viagem,b,b,norte,5.868285,0.36024413,41.310497,40.573753,2.3508325,60.37304,104.39084,22.914051,3.0850062,0.9326148,12.3960495,0.9570603,0.022467079,3.5060503,15.7584715,0.1722059
100046068,2268.3167,0.10296291,16.17832,9.260233,87.73763,206.08615,2.8823445,16.284012,55.94761,17.320341,55.88942,39.503998,1,0,1,1,viagem,e,e,nordeste,8.471279,0.33533892,39.74404,15.15566,1.1102633,49.334236,82.27169,21.423948,2.8365474,0.76363885,4.2201066,3.7689872,0.026805233,1.7337483,15.672466,0.41443145
100007365,13144.34,0.038148005,10.103982,31.874493,324.56735,158.30782,2.5107505,6.4980145,56.581936,17.078285,68.89142,52.17408,1,1,0,0,politica,c,c,sudeste,5.8817782,0.43936893,37.073357,20.408873,3.7165139,45.069504,78.72858,12.513419,2.7223353,0.54408884,5.695821,3.0551925,0.06267881,4.241582,16.302673,0.4320028
100054032,1738.5228,0.055882763,12.9880905,35.2739,417.10663,88.11367,2.3993578,6.5963883,40.6727,12.554323,56.46308,68.29448,1,0,0,1,cultura,a,d,nordeste,7.1773825,0.45400336,31.814672,30.196321,1.8804896,52.290985,109.07768,3.3680298,2.2939427,0.6220085,11.814462,3.8544548,0.07652925,1.9870497,28.016577,0.7373325
100030196,1372.5018,0.029689806,12.18759,18.732718,244.0444,462.4831,1.9496883,6.538875,62.930603,9.879663,56.039272,33.78565,0,0,0,1,viagem,c,a,centro,8.48228,0.3572861,39.381393,28.02911,6.3570294,51.487846,84.60815,24.648705,2.8768158,0.5252177,5.8157773,1.7622348,0.092837304,3.1377828,17.672731,0.29210424
100049665,6622.494,0.04106172,9.147416,30.599634,340.07184,198.24205,2.864639,11.815817,,21.611107,55.634037,34.2785,0,0,0,0,cultura,e,a,sudeste,6.6137075,,28.300043,16.590595,3.4764872,47.780067,124.30299,63.577423,3.383684,0.22987375,7.4859605,4.4319863,0.049759388,1.9991243,20.91112,0.5514427
100057887,21971.834,0.043425962,4.6142144,21.747177,23.1991,75.86393,2.5519657,5.7806225,86.54695,13.749736,38.530247,56.15181,0,0,0,1,tecnologia,e,e,sudeste,8.123345,0.3342082,41.221054,12.150044,4.2884073,58.299244,101.833374,12.099946,1.2918617,0.8146629,29.827906,2.6852999,0.06252937,1.6691371,20.962805,0.24848874
100010618,13128.692,0.03447298,3.4969873,17.903406,507.09036,168.63612,2.00119,7.661574,50.106007,11.437394,49.821693,56.52388,0,0,0,1,cultura,b,e,sul,7.092181,0.27708954,33.019833,18.29068,1.042699,41.216404,92.132355,18.125984,3.491358,0.86630815,24.523823,2.7912838,0.019654838,3.076655,17.8515,0.49860913
100017270,2550.3735,0.033395458,6.515271,7.0666027,111.81898,159.7543,1.6696975,9.433788,34.86778,7.341466,42.408684,43.360443,0,0,1,0,cultura,e,a,nordeste,5.542443,0.3162796,39.61607,21.290037,2.560185,49.58503,128.85973,16.73456,2.5953102,0.32663766,10.141985,5.4013124,0.07420442,2.3784072,17.715246,0.82421994
100009379,3738.1282,0.050440136,5.336536,22.167212,73.886826,109.62154,2.0551193,7.10907,52.219875,6.378197,33.18676,46.985607,0,0,0,1,tecnologia,d,a,centro,9.763799,0.44636253,34.211,25.332317,5.723317,56.133038,100.01068,30.250149,3.2861457,0.45540464,13.900836,4.5802603,0.055141833,1.8971016,16.76345,0.41265202
100023845,514.15857,0.056620434,4.8175616,25.981365,232.54723,137.92001,2.621516,7.4616237,43.148327,12.8607025,37.154015,43.588608,0,1,0,0,viagem,d,b,sul,9.790949,0.31692782,42.897346,31.07427,2.0293267,54.25165,109.61873,55.858536,2.8387208,0.32580388,18.990652,1.944534,0.0639521,3.0941613,15.850859,0.4122114
100015453,7000.0796,0.054028753,10.941244,6.5017385,77.68507,140.04591,2.8831372,8.183549,71.91659,14.76815,59.56997,65.13828,0,0,0,1,cultura,e,d,norte,9.116903,0.4718806,38.17941,10.470999,2.3729346,66.36827,121.421936,8.635855,1.4922991,0.22391628,13.228279,1.4813014,0.034353454,1.5906533,31.634926,0.5817545
100046977,975.7723,0.11711117,7.3365207,15.634418,50.446903,174.25215,1.9064492,6.018475,47.902542,19.830458,51.27861,59.12745,0,1,0,1,tecnologia,c,b,nordeste,5.646474,0.29418358,38.49741,43.708874,2.881984,65.87406,99.35102,58.297176,3.1122057,0.77935106,9.437657,4.2001886,0.057096276,2.2921793,17.842976,0.7185857
100042098,2659.4365,0.0516242,3.7316372,38.994743,203.26564,202.67004,2.944063,5.3910933,60.611473,11.624062,43.977257,52.60688,1,0,0,0,esporte,b,e,nordeste,7.000764,0.29733133,31.358624,29.05643,3.1607785,66.17876,106.80348,31.724323,3.3213189,0.8150969,10.652966,2.6254637,0.031147989,2.3389118,21.540283,0.052774355
100046303,26512.14,0.06349749,4.6557336,19.959543,47.46538,115.49724,2.1525803,8.671114,,11.983438,65.37553,48.146793,0,1,1,0,esporte,a,e,norte,5.491583,0.45408532,29.74997,35.349255,5.743585,54.05487,105.54903,17.98061,4.2482,0.7100362,5.1124573,1.228184,0.032869,2.8895047,31.76539,0.35636958
100030753,2983.7822,0.042190235,11.61371,24.35681,220.75516,166.34497,2.947054,6.5960636,47.24167,10.936675,33.166992,55.06749,0,0,1,1,tecnologia,a,e,sul,5.2397084,0.47975817,42.73164,10.686412,1.6626521,59.68818,93.5375,19.922327,3.4903443,0.65625745,3.2305887,2.4354134,0.038020544,3.0378504,15.126152,0.2649998
100003796,1660.519,0.042045224,2.286205,20.365637,47.942745,100.53386,3.4195285,8.672379,41.036125,,44.116047,53.310173,1,1,0,1,politica,c,b,centro,10.035942,0.35104543,33.933018,9.259531,1.3168778,66.53399,101.96963,45.872585,3.299138,0.39532483,7.216243,2.4161677,0.026632017,1.7226906,14.907817,0.20882995
100011082,1129.803,0.054031808,9.366372,24.445238,161.17126,274.75598,2.115256,10.619057,66.287994,7.943824,50.73133,56.372196,0,0,1,0,politica,d,b,sul,10.380664,0.4904961,36.38177,16.371582,3.7376974,55.45037,103.72015,29.125046,2.155795,0.66867244,3.3856392,1.5274012,0.028036911,4.268615,16.848127,0.6733996
100004931,2294.0823,0.0505996,5.3866925,27.266487,105.80605,99.49626,4.1376214,5.146785,36.28191,11.003966,46.752113,43.913605,1,1,1,1,tecnologia,e,d,centro,7.350594,0.341736,29.895819,18.518404,3.5393326,62.229626,95.02578,15.0797415,3.9148302,0.07269549,12.877654,4.0476313,0.15748292,1.9617224,28.48602,0.78456396
100002713,1341.8866,0.051270086,9.503362,24.57052,379.59253,147.20364,3.3221536,11.263422,49.080116,12.483107,27.835436,48.181496,0,0,0,0,politica,e,b,sul,7.634021,0.38912836,30.219816,38.227764,4.7320805,36.49554,97.59767,117.781395,5.4255924,0.6412112,10.892844,1.3284037,0.04235513,2.3967779,21.079268,0.13285443
100049299,3036.6199,0.04501556,7.0766387,20.541336,180.94327,156.88887,3.4524002,7.1268625,65.11335,12.9163475,43.198807,29.115147,1,0,1,1,tecnologia,c,c,sul,8.57896,0.32022262,39.579376,15.302714,3.1870012,58.281666,81.62681,18.414461,4.9661026,0.6379196,8.206323,1.7946707,0.06337464,2.87692,18.416573,0.26436475
100029728,2928.0261,0.076416284,6.5899987,42.624554,406.20517,252.94537,2.0301743,3.8333864,57.818615,13.814576,49.723507,60.215073,1,0,1,0,cultura,d,c,norte,8.597302,0.49447227,34.7637,13.05317,2.7470624,61.25006,88.85337,33.412895,3.06252,0.21052171,7.429146,4.7554626,0.075113006,2.2755299,15.80915,0.46056098
100039596,19056.064,0.047736682,8.618624,11.998678,43.780777,151.83252,2.483565,6.8628,47.891174,11.686828,55.415524,65.155304,0,0,0,1,politica,d,a,centro,9.41797,0.4267013,41.66413,32.05748,3.237887,62.29748,82.58297,6.745818,2.5621662,0.47976705,8.539131,3.5886984,0.075969316,1.6179061,19.447046,0.89542794
100016298,3940.5427,0.06750032,7.594826,35.606453,251.24588,280.00238,3.3310692,10.210919,,11.682352,34.391132,68.681946,0,0,0,0,cultura,a,c,sul,6.199505,0.44829613,28.469807,11.111053,3.8451922,45.93985,106.08116,29.604753,2.0236213,0.580943,3.1824214,2.4695442,0.046534654,2.4619427,23.264948,0.5153268
100057825,2328.4617,0.07809442,4.645489,32.212387,88.48077,135.55986,1.2646196,4.412776,48.29649,14.558731,32.228733,53.495693,0,0,1,1,tecnologia,b,c,nordeste,6.8574214,0.32794285,41.196674,12.016858,2.245128,50.978245,93.765175,5.4654927,4.1925445,0.7492871,4.8077927,3.2259219,0.06293119,2.2384014,17.12256,0.37742868
100012872,1212.9724,0.04753796,11.255696,44.085876,130.6916,123.50225,2.270383,9.546985,43.4398,,60.267384,31.902283,1,1,1,0,politica,d,c,centro,6.3057027,0.41112992,35.82653,32.210968,2.0024507,68.021225,120.713,14.055023,2.4763288,0.064430445,3.054613,3.3657873,0.014490962,3.8157766,10.406986,0.35696903
