id,seguidores,taxa_historica,posts_30_dias,idade_perfil_meses,investimento,tamanho_legenda,hashtags,tempo_medio_video,concorrencia,horario_planejado,afinidade_publico,crescimento_recente,tem_video,tem_carrossel,tem_cta,tem_link,tema,canal,segmento,regiao,duracao_planejada,densidade_visual,idade_media_publico,cliques_historicos,frequencia_postagens,variedade_vocabulario,indice_sazonalidade,tempo_edicao,cores_criativo,proporcao_mobile,media_comentarios,videos_semana,taxa_compartilhamento_previa,variedade_hashtags,tamanho_titulo,audiencia_regional,alto_desempenho
100034904,1786.4755,0.06168311,16.667109,45.567795,61.60475,51.513554,4.868758,6.0492578,39.24981,12.268343,55.464718,76.62349,0,0,0,1,esporte,b,c,centro,8.929311,0.47658947,42.469585,29.632357,2.42058,62.866463,107.40703,29.65433,4.845846,0.49615848,2.5663085,3.8524606,0.05066464,1.7169245,39.068287,0.80016255,1
100002138,1153.9386,0.07951123,6.338884,23.853724,64.83601,108.55607,3.4505873,3.5076296,50.54512,4.7129364,46.016987,28.10196,1,0,0,1,tecnologia,c,b,sudeste,9.953237,0.38501403,30.937746,19.34306,3.3209198,40.93337,123.33251,27.132141,2.4299154,0.77202284,24.219963,2.1864488,0.0687588,2.6443458,24.218132,0.42246538,1
100057776,1709.3242,0.044534698,9.211292,13.401961,84.06197,139.32582,1.794137,10.073607,51.141018,13.599305,50.53853,46.867306,0,0,0,0,tecnologia,c,e,centro,5.3992014,0.39510328,42.511147,14.723573,1.5435276,50.825184,94.35542,45.891697,2.9846663,0.84643835,6.4935007,1.8282548,0.05095636,3.7821026,13.499437,0.59133244,0
100016616,8946.922,0.095612824,12.316793,23.916496,136.73784,115.68695,1.9798123,6.7287216,36.906677,11.797382,36.046223,65.23568,0,0,0,1,politica,e,d,sudeste,10.027298,0.45622894,41.041954,10.415185,8.373788,50.583836,105.978935,36.737366,1.838156,0.26274326,2.7760377,1.9984013,0.043805093,2.9761934,25.301195,0.23099889,1
100017212,1024.9404,0.04347715,3.661448,18.147276,135.57278,116.21264,2.402315,6.3998938,53.90142,16.559023,40.705383,56.612114,0,1,0,0,cultura,a,b,norte,10.195339,0.29708067,35.507114,12.488553,1.3246125,44.45427,95.04513,43.464603,2.54467,0.6585963,8.921303,1.8974497,0.03643616,2.3617387,29.545713,0.4262622,0
100010834,5966.6855,0.033305004,7.69367,22.260036,118.89907,131.79247,3.1649847,6.102105,42.253227,4.2319713,59.46139,49.2058,0,1,1,0,politica,e,e,norte,9.162131,0.28566113,37.698704,39.07408,2.1903825,52.49424,88.28158,34.411533,4.9114594,0.28208613,3.51308,2.1693447,,1.658683,20.409214,0.6238791,0
100052741,843.64954,0.05375406,6.1361136,18.184917,103.15664,113.32296,2.7027385,11.766884,49.499844,17.25391,59.24756,33.01527,1,1,1,0,viagem,a,c,sudeste,8.77202,0.318156,34.596107,13.371813,1.7938563,53.890594,107.36467,27.094608,1.7043765,0.48179933,11.2947,2.178483,0.034999434,2.2874687,20.8526,0.6908754,0
100040003,3056.111,0.03485017,11.827804,28.04417,917.5309,132.18236,2.664065,4.872694,52.193146,15.5859375,47.12998,48.543907,1,1,1,1,viagem,a,e,centro,7.3206654,0.30082232,29.840992,26.094883,1.2807176,48.708065,110.26465,23.631256,2.2063587,0.38853413,7.586145,5.1335554,0.024087673,2.8934538,13.554082,0.47929996,0
100005526,4575.977,0.058132865,7.708845,16.331524,271.93878,165.7973,3.30199,8.243155,30.485415,8.48247,51.946808,71.36076,0,0,1,0,politica,b,c,sul,5.256131,0.42462426,31.717785,21.376009,2.5137618,42.493046,101.76132,14.8094015,2.8370304,0.72384745,29.985558,1.7342665,,1.8792998,27.064135,0.61693215,1
100013901,1171.2278,0.056538753,8.447404,8.689244,323.78937,164.31514,2.1870475,7.1080937,45.123535,12.291289,54.22622,25.437096,0,1,0,0,viagem,b,e,centro,8.66208,0.31216064,37.319126,10.266663,1.8700207,31.919086,86.177536,4.9176426,3.941139,0.92855906,2.8920393,1.5444123,0.04264535,1.8660842,24.42592,0.4200303,0
100028185,10327.792,0.047220293,5.0884786,20.198923,243.5277,149.82095,3.2725165,2.9094765,47.946777,10.780013,35.961143,60.79986,0,0,0,1,tecnologia,d,a,nordeste,7.102262,0.38015333,36.964203,19.896652,7.907195,47.795826,103.905464,23.322712,3.7368987,0.555693,9.547073,2.6845205,0.045885965,3.8655217,26.032606,0.7818787,1
100039633,4826.254,0.066724926,6.725389,27.822134,90.5545,133.10966,1.459486,4.939307,71.33639,11.765462,62.665657,32.709827,0,0,0,0,tecnologia,c,d,sul,5.5518427,0.4310324,34.333878,15.136751,2.6647475,67.29718,101.07131,18.13236,3.1324143,0.6578199,9.966331,1.2900937,0.07158275,3.7660306,20.393105,0.7146765,1
100032692,15477.481,0.0874403,12.673505,24.1246,188.26027,212.49869,2.9696794,11.961621,49.34525,17.303179,43.846607,28.622612,0,0,1,0,politica,b,a,nordeste,9.212838,0.27457199,36.417454,40.826202,3.2242582,49.72776,110.30589,30.24696,2.6390128,0.46128854,2.3997111,4.057584,0.07887077,7.4659834,30.520435,0.38375458,0
100018664,3831.2268,0.058761716,2.9790323,23.843113,92.45728,146.7176,2.9270782,9.511848,41.774605,14.242433,58.06308,60.73363,0,0,0,0,esporte,b,d,sul,7.4544845,0.34188005,33.703033,12.9865265,2.831964,46.516766,117.91404,21.07037,2.8347363,0.8073619,6.6377087,3.2599897,0.040069703,2.5257201,36.308918,0.3513478,1
100057866,4741.566,0.036603604,6.500489,28.175648,177.01994,92.405235,2.02594,11.001527,40.32479,9.1293745,38.435444,48.38063,1,1,0,0,politica,d,c,sul,8.711294,0.2936461,39.26661,37.584534,1.028516,45.44714,76.97563,22.859922,3.2721865,0.5158515,14.669276,2.6496742,0.08286255,3.3540802,20.279406,0.7492648,0
100058730,10112.09,0.07201025,13.523217,23.685513,289.3784,122.661285,3.3466377,13.568279,40.266975,15.982342,35.29682,62.155807,0,1,0,0,politica,e,d,nordeste,9.32273,0.35627702,41.253998,11.0918455,1.7527864,46.021034,109.61511,18.902187,5.3514724,0.21657914,8.778821,1.4855329,0.080217205,2.4118285,16.176115,0.5539467,0
100004103,1023.21954,0.09340922,13.20024,17.500374,173.02014,137.08934,2.3883555,4.2135835,43.673996,7.3707433,40.18239,36.239857,0,0,1,0,cultura,c,a,sudeste,8.275096,0.48631287,31.291836,13.0512905,3.605439,44.859337,,30.304447,2.213244,0.51599133,7.2664165,2.8585835,0.12679526,3.4721777,34.11763,0.7105763,1
100038499,3029.331,0.040412292,7.1884704,17.300661,72.42581,234.93068,1.5206552,10.702922,31.785624,10.361059,48.817707,25.998735,0,0,0,0,tecnologia,c,e,nordeste,7.0905433,0.28840157,29.061169,24.52359,3.1665456,52.69827,136.50554,15.290121,3.3216012,0.29989162,3.428434,3.333759,0.01434586,2.6382892,18.286537,0.7311126,1
100010941,3504.4336,0.034348294,11.511626,26.008629,189.39098,151.72467,2.5405772,5.2716775,61.904396,3.7882633,39.86784,60.788372,0,0,0,0,viagem,c,d,nordeste,5.7827854,0.3373636,35.26583,30.189728,1.7747707,41.31279,89.29283,26.29462,1.6199356,0.22278622,69.12228,9.448008,0.070977725,2.703169,24.460379,0.42587933,0
100043704,1298.5964,0.035431493,2.4606748,11.831397,47.326614,122.55079,1.647754,7.2988048,56.18636,14.622238,46.04345,46.85012,1,1,1,0,cultura,d,b,norte,6.521728,0.2803092,30.593967,9.933548,2.7046535,56.673077,102.469154,24.61409,2.4583304,0.42726615,8.059395,2.3741796,0.035548035,2.6048012,19.814367,0.24941866,0
100003164,1508.8733,0.048485328,8.710786,22.600756,98.757996,130.35558,3.6275856,13.24979,45.14709,13.711612,51.188366,62.652252,0,0,1,1,esporte,a,b,centro,6.32764,0.33302483,39.978016,26.005602,6.9492064,62.678833,109.522156,15.710357,2.9306507,0.709157,7.0002356,3.3566368,0.027761407,2.7528524,28.661755,0.5827274,0
100030393,3552.8477,0.044143077,6.465956,13.462533,472.13803,124.20315,5.2668,8.861709,56.56773,13.315927,69.44784,48.6167,1,0,1,1,cultura,e,d,norte,6.7385354,0.44018337,42.896606,9.3652115,3.6744235,62.546364,105.83363,51.882324,2.714456,0.61721915,8.235623,0.9492332,0.035944495,1.2132226,13.546665,0.4646302,0
100057323,6468.763,0.03370939,8.281425,12.682905,229.50636,174.07584,3.247577,4.378865,35.599503,10.895718,58.219955,59.186928,0,0,1,1,politica,a,c,sul,5.5424614,0.35075852,32.97439,13.440248,5.3556895,31.663723,97.95611,36.866417,2.1659904,0.6441397,3.957531,4.8783937,0.031522125,1.8577482,16.018959,0.7036176,1
100044155,1348.6998,0.03702916,6.7236886,12.595039,96.27574,158.0124,3.3174038,6.741118,32.929836,16.27997,68.48892,48.44171,0,1,1,1,viagem,c,a,nordeste,6.400477,0.43899375,32.747753,16.11916,3.168978,46.700027,104.01923,14.588106,3.813713,0.3272075,9.52502,1.9639026,0.026404427,3.9658415,21.621714,0.03826235,0
100031598,5737.596,0.054438658,12.649041,15.324211,35.238945,165.33829,2.3653147,5.307502,49.149796,8.196763,53.473373,45.916737,1,0,1,0,tecnologia,a,a,centro,6.873375,0.47245142,37.160324,9.576692,5.4759474,51.025875,91.72235,15.086002,3.1866121,0.93453753,3.6459532,2.709593,0.034476556,2.98691,19.775808,0.43164855,1
100058515,6493.7964,0.035635862,6.8766317,15.355419,210.54813,202.44508,2.3503683,8.010308,48.398804,15.471529,43.888382,58.450027,0,0,1,1,tecnologia,a,a,sul,6.8253026,0.4276997,27.86814,20.97979,1.8227801,42.046032,118.99907,11.524967,2.4481084,0.6086783,7.686884,1.8844153,0.036658164,2.4259715,20.869701,0.9433195,0
100051085,881.784,0.034189485,6.2052464,27.171118,172.6655,258.13876,3.355234,4.86408,34.746418,12.000371,57.73278,39.784416,0,1,0,0,politica,a,d,nordeste,7.310751,0.328817,36.12163,9.587668,1.7496324,37.111084,,21.007984,1.8268322,0.15665552,4.114691,2.6979935,0.030472443,2.4861872,17.52832,0.6483979,0
100005931,1934.9878,0.05052788,11.688049,73.91072,139.28291,92.3862,3.4955478,6.9720907,59.914696,11.33841,48.96539,68.59256,1,0,1,1,viagem,d,a,norte,6.1971097,0.43697912,36.01914,12.665171,2.4356353,51.221703,94.037766,71.86654,3.3449905,0.5283995,6.526101,1.346125,0.033566367,2.7959754,22.576805,0.3891531,0
100006277,3071.5535,0.0482306,8.481451,60.200638,332.66074,104.31838,3.4927003,4.126288,69.433815,18.408901,60.45686,63.667046,0,0,0,1,viagem,e,e,centro,5.2338514,,38.96165,21.117891,3.4286923,56.72801,106.80373,22.529842,2.4878583,0.29617912,9.2844,1.9598135,0.035660017,3.5705023,13.400881,0.65537506,1
100027578,4535.1777,0.03568388,8.205376,18.247803,110.94006,194.79196,2.4219742,8.158457,51.53272,4.0870214,45.183933,54.26819,1,1,0,1,cultura,e,e,sul,6.0758595,0.42570922,29.420555,11.417432,2.4215608,58.771725,85.94619,27.644836,2.6319897,0.46954337,4.7803993,4.0461097,0.038610194,2.7556412,22.502089,0.5393747,0
100029017,2106.8584,0.0375104,9.379953,29.694204,448.2044,119.34952,3.9690506,4.694296,24.346619,15.907371,66.25609,67.27904,1,0,1,1,cultura,a,e,sul,5.541671,0.27402672,34.503117,34.339386,1.2745588,48.267387,106.95035,11.315767,2.791975,0.90019435,4.7531986,3.5204928,0.056901954,3.3000655,14.264881,0.72059846,1
100049910,7982.541,0.06033819,10.654149,16.331165,98.10849,91.20483,2.8386543,6.088997,,13.715761,43.257843,54.32233,0,0,1,1,cultura,a,e,centro,9.916884,0.32702523,30.600563,20.831367,2.1871288,65.00386,85.023094,33.3387,3.9755683,0.4830052,32.28609,2.8889909,0.031815328,2.4023294,20.133127,0.4797351,0
100018826,5527.315,0.032074686,5.7952466,41.79767,66.58956,249.7111,1.501976,4.128561,49.742104,12.532099,48.65497,46.897793,1,1,0,0,esporte,a,c,nordeste,7.1541977,0.43959022,33.397606,22.972073,5.6896114,47.141563,121.579,19.984886,2.0426848,0.69396114,2.1831279,2.1082673,0.046615593,3.6221056,12.266231,0.5394065,1
100030636,285.18298,0.03325757,6.0658703,53.13857,134.86548,167.7739,3.1039639,10.552133,46.16182,9.563945,64.013985,45.884926,1,0,0,0,cultura,e,a,sul,6.004564,0.44510213,36.954185,16.099459,14.400151,36.888752,96.628044,13.892066,1.7721827,0.34022522,3.8370302,3.6010718,0.028340207,1.5350769,21.382742,0.29887387,0
100042759,4242.2495,0.05666866,23.208506,18.274857,473.1644,140.62535,3.7572756,10.926174,58.189056,10.69325,57.153442,81.62067,1,1,0,1,esporte,c,d,centro,9.114111,0.48035017,27.345978,34.002415,3.3916388,65.47995,125.99553,18.50504,3.5360389,0.5814464,13.777241,1.5360491,0.07611263,3.7676754,12.708128,0.6878497,0
100026434,2387.1816,0.07439062,8.703705,19.476456,356.1595,94.591324,2.237109,7.554685,46.565315,12.34478,52.786934,60.888443,1,0,1,0,viagem,b,b,norte,7.2724824,0.33857453,37.323112,41.81896,4.044285,51.473667,105.723755,16.723324,3.490901,0.80486363,2.9415011,1.8640157,0.07844022,2.4144087,20.637959,0.63670844,0
100001600,7156.288,0.065435566,4.115281,17.02331,92.578606,185.83856,2.486197,10.749737,50.60055,12.925451,49.76873,55.052517,0,1,1,1,politica,c,c,centro,5.935947,0.28586644,35.191227,18.813328,7.0883675,58.359035,95.34469,6.541281,1.7986077,0.7039053,3.1344588,2.6467826,0.108087435,2.897555,22.471212,0.4576055,1
100011888,3634.8503,0.076784685,6.528941,28.739174,285.9878,78.98417,4.476487,4.916109,37.793552,16.119642,42.940353,45.065567,0,0,0,0,viagem,d,e,nordeste,9.04074,0.41827333,41.112823,22.535059,1.7895373,42.814663,109.11001,95.94001,4.16499,0.64580154,6.6884446,4.7782073,0.03974363,2.8772511,27.209572,0.648967,1
100037654,634.5748,0.053941593,6.327563,22.358868,653.3724,127.406166,2.9044461,15.276635,51.582138,6.928042,51.863922,49.70675,0,1,1,0,politica,d,a,nordeste,6.163732,0.39312655,42.72884,18.713402,5.1289034,43.200577,114.77108,25.328978,1.8253605,0.7855061,4.226689,4.7425127,0.058276165,3.2929895,29.061924,0.21229681,0
100004872,2701.7415,0.05312591,6.8220487,13.030542,157.21666,153.32259,4.109085,18.931692,46.337902,13.100054,51.829758,54.765186,1,0,0,0,politica,a,e,norte,9.763873,0.3706405,30.836637,33.265263,1.9354484,37.611004,,15.86995,2.4956596,0.38709033,1.2243074,2.305789,0.022954553,2.6927803,25.677994,0.6524844,0
100006498,5463.967,0.045987364,8.367397,15.28656,93.05793,192.4999,3.9176023,14.859245,51.71515,5.6881123,49.355198,40.85932,0,0,0,1,esporte,e,b,sul,7.187261,0.39827067,28.636555,17.342058,2.3393147,42.797195,,20.774994,1.9340345,0.6784354,13.821957,1.7596943,0.029610878,2.2906349,13.706486,0.4327934,0
100055444,16215.885,0.072335795,13.181568,16.401207,193.10464,131.6136,1.5966442,5.2927303,34.744286,16.14216,63.97064,51.528847,1,0,0,0,viagem,d,c,sudeste,6.141387,0.3093282,32.36861,16.048439,2.842122,70.16012,111.15907,18.42265,1.5384374,0.3687561,4.782891,1.8514497,0.030981813,3.2051332,50.875763,0.8059855,1
100010569,1280.1735,0.07078618,10.894815,18.948215,177.33144,141.9525,2.8658826,5.082183,63.071266,15.112283,57.503426,29.929068,0,1,1,0,cultura,d,a,centro,8.159003,0.42351168,33.714294,9.800209,2.2453513,64.03522,,27.912613,1.6630617,0.25402957,5.3779883,5.8964715,0.023911746,1.7162257,19.44523,0.39577866,0
100030917,2385.3135,0.09139886,5.198932,16.330992,19.019434,85.995514,2.3804123,6.138789,45.169933,10.051089,45.44436,41.38056,0,1,0,0,cultura,d,d,centro,7.4948487,0.37644935,27.90958,34.251602,1.8911904,52.43833,88.14088,10.515902,1.5957786,0.2541909,20.635803,3.5097427,,1.4215211,25.729134,0.45808762,1
100024674,1505.09,0.03276431,8.642481,24.918293,145.89369,249.88907,3.3814783,9.601817,35.840294,12.115285,37.44143,44.076004,0,1,0,1,cultura,e,c,sul,6.470498,0.44453043,35.509132,11.445174,3.151346,35.259872,,9.69617,2.9921365,0.47154683,28.165855,2.1977005,0.020771567,2.5705233,12.225822,0.71492416,1
100014271,541.5232,0.03837375,11.662298,27.097748,165.67227,294.5508,4.196725,6.006222,,19.837753,55.0574,63.826675,1,0,0,0,esporte,e,a,sul,6.9209747,0.34881854,41.097782,28.17679,1.223309,51.090694,63.30842,8.308165,2.8872006,0.4745454,11.919809,1.0263892,0.06988166,1.1670387,23.412783,0.15325332,0
100028667,5795.4326,0.060554292,11.876687,21.044806,717.9458,146.48447,3.0173795,10.460886,40.013092,12.862172,58.188786,59.513134,0,1,1,1,politica,d,e,sul,5.285863,0.33848852,38.04971,27.976126,3.3039148,38.615246,88.10894,23.826033,2.1418622,0.754866,6.6162586,1.2988346,0.035114605,1.8637273,27.505682,0.7287046,0
100007121,2984.1067,0.044337664,11.785445,17.710484,152.03232,229.41586,1.6355762,7.26765,54.719826,11.315276,34.495247,46.23241,0,0,1,0,politica,d,d,sul,7.1262865,0.4562751,27.749367,24.107574,2.4617238,51.73762,63.941444,35.225086,2.7116385,0.5577275,2.9804587,2.190559,0.12053512,2.471682,13.224786,0.6168498,1
100041687,3662.0945,0.05679704,15.286388,60.34198,774.69995,139.215,3.0899727,7.6911426,50.209595,8.573052,57.122627,51.2541,1,1,1,1,politica,a,d,centro,9.0617285,0.4158678,33.408142,31.13125,2.489085,50.014297,77.02311,9.7730465,2.4255242,0.6094457,23.738146,3.4683173,0.048169676,2.7867835,13.697208,0.8134502,0
100014529,5259.5537,0.04376563,9.771365,28.273943,148.48508,159.13542,2.2601333,4.6692023,36.232334,13.632435,42.136856,63.76207,0,0,0,1,viagem,c,c,nordeste,10.233866,0.31224906,42.537766,14.040997,6.2659454,45.840317,107.7,28.806593,3.5566077,0.38770473,7.355584,2.7372012,0.038804524,5.280942,12.1309805,0.6642572,1
100053829,43965.95,0.04162523,9.40748,18.724226,173.75366,126.99972,3.4583151,4.2288055,57.149483,13.55484,36.57104,60.571873,0,1,1,1,tecnologia,a,e,sudeste,5.8124804,,39.848137,14.063306,1.8523294,70.291046,125.00596,11.817603,1.7216945,0.36186054,17.435802,2.5178616,0.05721929,1.9454306,24.397448,0.41306412,0
100005029,167.38754,0.06478217,7.957215,26.392776,56.186768,183.90834,4.4504585,13.949394,57.82092,8.854429,43.6407,35.02729,0,0,0,1,politica,e,e,sudeste,5.6784096,0.46287212,31.237865,23.466013,2.919879,56.649807,,57.743828,2.9787688,0.7501083,6.2594576,4.2632947,0.044266474,4.571666,28.33309,0.1549017,0
100043334,9372.744,0.033263136,4.081763,37.895435,230.15678,108.17674,1.9363241,5.8181515,41.18682,12.895204,27.749733,27.769867,0,0,0,1,tecnologia,c,c,centro,8.527933,0.28813213,31.781197,24.949448,1.0718565,48.907707,104.60979,40.051888,1.9268262,0.5850632,17.966232,1.7973703,0.02806039,2.894617,12.548482,0.69022954,1
100030582,1495.9972,0.061243724,12.539838,42.834362,35.652225,137.20097,2.556984,6.699369,,12.816076,59.132797,43.400524,1,0,1,0,cultura,b,c,norte,7.8842287,,37.19958,31.355375,1.5735571,45.240067,77.06455,27.23093,2.8454278,0.42947188,4.780376,1.7926508,0.020508857,3.248957,13.700824,0.1634551,0
100010254,5406.3955,0.053264543,10.85481,20.186607,241.9473,113.72798,2.063431,6.0068383,,8.122315,52.43851,30.225557,0,1,1,0,viagem,d,d,nordeste,7.639804,0.3234987,31.170385,39.10781,3.996857,47.397293,118.06567,39.957527,3.318399,0.19894135,4.811602,4.6297503,0.03542522,4.226116,24.6369,0.67853415,0
100034348,3101.5598,0.03746086,4.197257,12.274969,48.881443,203.06094,2.7671208,8.237976,60.003906,12.944843,66.48779,57.111855,0,0,0,0,esporte,d,a,sudeste,10.117291,0.33809406,40.085823,13.218831,4.2065063,50.268997,117.5916,35.191586,4.6814747,0.6163667,6.861598,2.1802328,0.048629165,2.4061062,24.376307,0.7597452,1
100026758,931.4148,0.046109974,6.206647,10.814636,186.26332,117.22647,3.1830747,5.1759677,53.981236,7.2320023,36.19822,51.266254,0,1,0,0,viagem,c,c,sudeste,6.5407057,0.48961768,33.049892,9.521396,3.471446,56.83172,,16.574247,4.4331903,0.6148984,7.389715,2.6140416,0.07005705,1.9317762,25.152552,0.70757496,0
100010263,17286.86,0.040616926,7.4608016,14.841361,23.862143,85.42115,4.059529,6.660606,75.43952,9.369345,32.4538,66.53453,0,0,0,0,tecnologia,a,a,sul,10.269578,0.40281272,41.22449,13.2813425,2.3653145,35.33201,78.37925,35.654427,2.4815934,0.51098937,7.013796,2.1110687,0.034997,2.4279284,24.720675,0.27230904,1
100036393,11376.976,0.047415994,13.554807,11.957307,416.5251,144.48877,2.350356,14.041977,,,43.63625,41.1787,1,0,0,1,viagem,c,c,centro,10.3106575,0.28765875,40.737095,15.868071,2.6707323,57.12877,71.333664,10.04444,3.864001,0.7625162,4.5643296,2.7618823,,3.4217656,12.148651,0.58729184,0
100022019,2836.6658,0.054553643,5.588849,14.185269,67.86146,153.02634,2.6159027,11.012683,55.135002,11.507383,62.595116,59.64837,0,1,0,0,tecnologia,d,c,nordeste,6.115199,0.39299494,39.8559,24.937168,2.6101289,66.89889,88.85545,18.455992,3.4558854,0.19883603,21.673717,3.4474819,0.014527064,1.6678932,15.536068,0.70347375,1
100019742,1978.8591,0.051240794,7.5824904,12.724789,208.90575,270.73306,2.8496091,6.602502,53.048985,7.9365077,37.474228,60.823143,0,0,0,0,esporte,b,c,sul,5.5687056,0.38491347,42.314144,13.970959,2.3062158,45.278328,83.031,10.229282,2.3271868,0.6598017,4.841701,0.9393237,0.027898492,2.3310158,28.464226,0.7949175,0
100057308,2413.0154,0.06941779,5.6143084,10.88427,835.6083,70.98346,3.848911,4.661549,36.097034,16.827324,70.47847,38.367367,0,1,0,1,tecnologia,e,a,centro,8.061161,0.44162858,39.062733,41.36694,1.0996023,36.557903,101.07907,18.27348,5.446932,0.4566867,8.998005,3.5876403,0.03456882,2.3595567,24.878881,0.44364902,0
100034283,6248.7344,0.05072806,15.261761,44.76508,292.86487,96.128265,1.9788859,12.300741,50.068157,18.115366,57.3245,57.4661,0,0,0,0,viagem,e,c,nordeste,9.325309,0.3514758,37.74906,20.33423,1.2602975,49.88377,90.15987,11.220934,3.053693,0.23476984,9.224195,3.2731419,0.05119411,1.8722141,27.380253,0.6391858,0
100002074,1082.4728,0.07704343,7.6040087,15.972199,43.234497,74.167175,2.7238607,7.837433,49.01908,8.222049,29.970606,30.202223,0,1,0,0,viagem,e,c,sudeste,7.6778502,0.46695197,37.439697,9.682134,2.795036,46.41952,118.726395,25.661543,2.8326302,0.04218274,7.909286,3.1763625,0.042091332,2.7980251,24.527514,0.77465,0
100056834,2939.1917,0.06485748,9.521996,10.0057955,97.86958,110.42654,2.445207,5.623492,29.734898,11.884989,67.10254,49.998016,1,1,1,0,cultura,b,b,nordeste,9.332391,0.36941224,38.87861,22.39678,4.465957,51.248764,81.413315,13.039509,3.612455,0.39045504,1.7809315,3.3075674,0.07564695,3.5577533,28.374165,0.39843312,1
100024393,1839.272,0.056958437,10.621578,29.16101,669.2597,218.11421,2.7558331,11.260273,35.098366,3.889474,49.42919,49.747017,1,0,0,1,esporte,a,c,centro,7.8950276,0.4745157,30.166166,25.72577,2.6115913,67.15439,97.220795,6.415127,2.6156652,0.324136,6.815178,3.4804127,0.04601576,2.2432976,13.857963,0.30524528,0
100050448,1037.6093,0.07360858,5.191484,38.040474,116.99349,96.629654,1.7984267,9.621906,50.04054,11.969429,44.99942,31.366222,0,0,1,0,tecnologia,a,b,sul,9.554356,0.3196342,29.481934,13.556467,3.4705832,40.725388,93.61341,28.71909,3.01578,0.8475146,4.4354954,0.7554991,0.05250438,1.8238989,16.943663,0.2867508,0
100010341,1619.6526,0.054605618,6.2138243,30.751883,85.151924,201.61131,7.111735,4.7021565,38.247494,14.675087,56.829826,44.77083,1,0,1,1,cultura,a,d,sul,6.1705713,0.31350836,40.3831,40.3863,1.5480747,54.55736,101.8078,8.236974,2.7837267,0.4108003,2.6508646,3.7606757,0.047366302,3.7026222,24.419834,0.42044455,0
100033899,2567.6887,0.063926764,5.181591,10.49103,331.80133,134.15776,1.8179289,4.139738,55.048424,9.867708,58.746143,62.503807,0,0,0,0,tecnologia,d,c,centro,6.485523,0.27686107,39.898666,27.177628,1.5828133,56.24622,81.17677,42.126675,3.0304694,0.61823124,12.032482,8.757673,0.052651256,3.5884123,27.859877,0.49611664,0
100040731,5502.648,0.044853255,12.811064,26.773884,41.0336,178.03703,2.8578737,7.1842365,25.41916,13.627579,42.69487,32.822014,1,0,0,0,tecnologia,d,c,sul,6.9497547,0.39178485,40.13918,16.721115,3.8454313,55.21766,128.58618,13.802462,1.6887333,0.038588442,2.4476373,4.1845946,0.08144867,1.8946474,21.943693,0.35032877,1
100059209,3893.39,0.045007456,9.195985,51.37123,171.10384,174.98705,3.7838085,4.4866934,65.5072,9.270877,41.568073,45.644493,1,1,1,1,tecnologia,d,c,norte,7.948739,0.30859676,42.335285,10.463747,4.687299,48.234882,82.982735,24.204647,2.6751802,0.21076335,6.055265,5.149453,0.06723141,1.8512968,22.386135,0.37249336,1
100031139,5596.1343,0.08624568,5.8147354,18.645464,88.22508,178.31145,1.7824435,6.9718604,49.823677,10.21322,45.356575,53.817513,0,1,1,0,viagem,b,b,sul,8.053264,,41.622692,15.779439,1.1910391,36.174397,88.826416,38.97019,2.6641738,0.59157175,6.694485,3.5009613,0.09747315,2.9738562,13.506424,0.62141526,1
100054522,4677.6494,0.06843831,16.391716,28.218714,254.4783,158.76547,4.133187,5.6406417,45.32062,15.96836,44.21288,61.77341,1,0,0,1,cultura,c,c,nordeste,8.415873,0.3197234,42.35747,11.85887,1.8266253,54.00341,106.35884,25.508112,2.1300135,0.4510304,8.535565,2.2466323,0.04466516,3.8631737,18.395407,0.60743725,0
100018258,4553.8877,0.031524885,4.394122,30.342033,44.214035,104.24593,2.9465423,3.54708,42.38421,17.630222,43.003345,39.19607,1,0,0,1,viagem,a,d,nordeste,8.380193,0.3454677,37.90815,10.672042,2.1049886,66.48414,,28.97138,3.8133285,0.2483072,2.1029859,1.7141868,0.123273216,1.822115,26.705618,0.3756382,1
100037634,2218.5645,0.050544713,7.962967,19.547832,130.09534,151.90059,4.590227,7.303812,,13.49428,62.114456,31.248064,1,0,0,1,viagem,d,a,centro,6.040244,0.4937736,42.5493,24.224155,3.245648,42.56319,72.67411,30.119078,1.360544,0.65092313,3.141624,1.8847562,0.031308223,2.1441476,12.598944,0.31082806,1
100046945,2599.397,0.04746901,6.5227075,17.65025,66.10665,115.278854,2.7956777,7.216077,62.059055,13.900955,49.609802,35.225296,0,1,0,0,politica,b,a,nordeste,5.799368,0.42286074,32.853897,19.06121,1.6106226,34.473495,104.35492,15.066359,2.8488379,0.4882306,3.5001137,2.0174546,0.093611665,2.0667284,17.669998,0.6294994,0
100051922,6843.657,0.04861357,11.285897,10.010699,62.160675,133.46648,1.8730453,3.317672,,16.652105,49.891,56.3765,0,0,1,1,cultura,e,a,nordeste,7.2874746,0.46484858,40.27355,33.408028,8.156432,56.34495,,78.95201,1.6814533,0.7046794,20.086111,1.7149223,0.04360355,2.2684724,11.25805,0.8890268,1
100033268,1913.9617,0.0984418,9.402253,21.58026,145.3177,219.44357,2.2778158,6.1792016,60.249176,9.855375,54.442104,61.415985,0,1,0,0,tecnologia,e,c,sudeste,5.229189,0.38059366,31.313156,34.688034,4.6950245,48.714447,111.08575,19.30859,5.250523,0.76094466,26.211279,3.585437,0.024705088,2.7718813,21.60936,0.7849216,1
